,jd,u,zu,ta,zt,rh,zq,P,Tsea,sw_dn,lw_dn,lat,lon,Zi,rain,Ss,Cp,sigH,tsg,Ts_depth,tsnk,ztsg
131,267.168,8.921485545,2.5077,11.3644349,2.5077,65.11119167,3.4221,1010.596805,20.11873566,-1.830406667,264.7849164,41.5777,-70.74611,600,0,32.13975,0,0,20.11873566,5.9505,5.9505,5.9505
132,267.18,8.741217133,2.3642,11.31507943,2.3642,65.127575,3.2786,1010.439368,20.11415976,-1.992998333,264.3368184,41.5777,-70.74611,600,0,32.14065,0,0,20.11415976,6.094,6.094,6.094
133,267.192,8.677742305,2.2367,11.21115911,2.2367,65.88643333,3.1511,1010.487206,20.08637611,-1.993264167,265.2726248,41.5777,-70.74611,600,0,32.1405,0,0,20.08637611,6.2215,6.2215,6.2215
134,267.204,8.785103983,2.0847,11.28683932,2.0847,67.48664167,2.9991,1010.643638,20.08141951,-1.781643333,267.6137045,41.5777,-70.74611,600,0,32.1466,0,0,20.08141951,6.3735,6.3735,6.3735
135,267.216,8.954430621,1.9212,11.30496667,1.9212,68.73894167,2.8356,1010.640984,20.10156002,-1.680676667,269.5954834,41.5777,-70.74611,600,0,32.1521,0,0,20.10156002,6.537,6.537,6.537
136,267.228,9.470632115,1.8157,11.24143151,1.8157,69.29499167,2.7301,1010.732979,20.13007987,1.083666667,271.3704551,41.5777,-70.74611,600,0,32.14905,0,0,20.13007987,6.6425,6.6425,6.6425
137,267.24,9.578200881,1.8037,11.17499818,1.8037,69.62841667,2.7181,1010.82205,20.14246656,8.5354325,271.4394348,41.5777,-70.74611,600,0,32.1422,0,0,20.14246656,6.6545,6.6545,6.6545
138,267.252,9.445908167,1.7177,11.34601458,1.7177,70.49124167,2.6321,1010.695718,20.14201117,48.24229167,270.46036,41.5777,-70.74611,600,0,32.13905,0,0,20.14201117,6.7405,6.7405,6.7405
139,267.264,9.777565282,1.7597,11.38293229,1.7597,69.57345,2.6741,1010.833196,20.06471105,115.9121417,271.587187,41.5777,-70.74611,600,0,32.14765,0,0,20.06471105,6.6985,6.6985,6.6985
140,267.276,9.888521721,1.7377,11.49183672,1.7377,68.909225,2.6521,1010.818314,20.02551532,200.1511667,272.9992099,41.5777,-70.74611,600,0,32.154,0,0,20.02551532,6.7205,6.7205,6.7205
141,267.288,9.242253128,1.7632,11.77345182,1.7632,67.77705833,2.6776,1010.866261,20.0146796,266.8569167,276.0261443,41.5777,-70.74611,600,0,32.15455,0,0,20.0146796,6.695,6.695,6.695
142,267.3,9.86946918,1.8247,12.13041615,1.8247,65.38221667,2.7391,1010.815942,20.05374037,332.935,279.2340033,41.5777,-70.74611,600,0,32.1498,0,0,20.05374037,6.6335,6.6335,6.6335
143,267.312,10.11496291,1.8802,12.55979792,1.8802,62.23019167,2.7946,1010.87273,20.06637154,397.4661667,281.5265718,41.5777,-70.74611,600,0,32.14665,0,0,20.06637154,6.578,6.578,6.578
144,267.324,10.08449076,1.9907,13.03484297,1.9907,58.81366972,2.9051,1011.129065,20.06611737,459.6446205,283.8405358,41.5777,-70.74611,600,0,32.1442,0,0,20.06611737,6.4675,6.4675,6.4675
145,267.336,9.898698432,2.0722,13.4779638,2.0722,56.44766472,2.9866,1011.021863,20.03749793,517.0238532,286.1499519,41.5777,-70.74611,600,0,32.1466,0,0,20.03749793,6.386,6.386,6.386
146,267.348,10.41056869,2.2302,13.99853307,2.2302,53.98432027,3.1446,1011.20549,19.98032612,570.7620517,288.2389835,41.5777,-70.74611,600,0,32.15375,0,0,19.98032612,6.228,6.228,6.228
147,267.36,10.42857959,2.3132,14.36430052,2.3132,52.36785833,3.2276,1011.309643,19.94166849,620.1119167,290.0639619,41.5777,-70.74611,600,0,32.1567,0,0,19.94166849,6.145,6.145,6.145
148,267.372,9.160639917,2.4157,14.53592578,2.4157,49.87518333,3.3301,1011.485982,19.92297403,662.46625,291.9370746,41.5777,-70.74611,600,0,32.15135,0,0,19.92297403,6.0425,6.0425,6.0425
149,267.384,8.864076731,2.5602,14.79117995,2.5602,49.78763333,3.4746,1011.584815,19.89465903,700.0795833,293.8505148,41.5777,-70.74611,600,0,32.14155,0,0,19.89465903,5.898,5.898,5.898
150,267.396,8.871101427,2.6287,15.10036276,2.6287,47.57228333,3.5431,1011.397105,19.87999732,732.74175,295.8768702,41.5777,-70.74611,600,0,32.132,0,0,19.87999732,5.8295,5.8295,5.8295
151,267.408,7.737874008,2.6822,15.43474766,2.6822,46.03876667,3.5966,1011.28727,19.87652835,757.421,298.6543986,41.5777,-70.74611,600,0,32.1279,0,0,19.87652835,5.776,5.776,5.776
152,267.42,7.731924506,2.7737,15.80961406,2.7737,45.68423333,3.6881,1011.235143,19.87904227,776.1814167,300.6812076,41.5777,-70.74611,600,0,32.12465,0,0,19.87904227,5.6845,5.6845,5.6845
153,267.432,7.468077049,2.8342,15.90878646,2.8342,46.76640833,3.7486,1011.172727,19.88194644,787.6984167,302.4456134,41.5777,-70.74611,600,0,32.1235,0,0,19.88194644,5.624,5.624,5.624
154,267.444,6.905184644,2.8232,16.25478203,2.8232,44.69695833,3.7376,1011.137448,19.88172247,793.9355,304.1528034,41.5777,-70.74611,600,0,32.1206,0,0,19.88172247,5.635,5.635,5.635
155,267.456,6.974701871,2.8322,16.45198672,2.8322,44.626625,3.7466,1011.047147,19.88911683,792.53625,305.7271242,41.5777,-70.74611,600,0,32.12085,0,0,19.88911683,5.626,5.626,5.626
156,267.468,6.703719687,2.8567,16.57136276,2.8567,46.16715833,3.7711,1010.876062,19.89931283,783.921,306.8745688,41.5777,-70.74611,600,0,32.11975,0,0,19.89931283,5.6015,5.6015,5.6015
157,267.48,6.414857433,2.9062,17.00245521,2.9062,44.76548333,3.8206,1010.54508,19.90641417,769.97275,308.2707112,41.5777,-70.74611,600,0,32.11985,0,0,19.90641417,5.552,5.552,5.552
158,267.492,6.698102435,2.9317,17.34306953,2.9317,44.70089167,3.8461,1010.323699,19.91427473,749.45225,309.3918479,41.5777,-70.74611,600,0,32.1196,0,0,19.91427473,5.5265,5.5265,5.5265
159,267.504,6.724588125,2.9022,17.59028724,2.9022,44.7433,3.8166,1010.101364,19.92326512,720.9984167,310.7920968,41.5777,-70.74611,600,0,32.1197,0,0,19.92326512,5.556,5.556,5.556
160,267.516,6.853323958,2.8622,17.81099766,2.8622,46.25934167,3.7766,1009.848815,19.9243955,618.688475,311.9493008,41.5777,-70.74611,600,0,32.11945,0,0,19.9243955,5.596,5.596,5.596
161,267.528,6.355371437,2.8957,18.16955859,2.8957,45.05658333,3.8101,1009.668058,19.92293305,59.31766667,312.8966979,41.5777,-70.74611,600,0,32.1197,0,0,19.92293305,5.5625,5.5625,5.5625
162,267.54,6.163280944,2.8632,18.53070156,2.8632,44.83050876,3.7776,1009.500297,19.92741027,324.8181651,314.2457369,41.5777,-70.74611,600,0,32.12105,0,0,19.92741027,5.595,5.595,5.595
163,267.552,6.948958847,2.7662,18.98436719,2.7662,42.54644704,3.6806,1009.249877,19.93022922,554.4211009,314.9914718,41.5777,-70.74611,600,0,32.12335,0,0,19.93022922,5.692,5.692,5.692
164,267.564,5.993107223,2.6892,19.00665703,2.6892,44.32415833,3.6036,1009.284686,19.9332777,497.3118333,313.0720522,41.5777,-70.74611,600,0,32.1285,0,0,19.9332777,5.769,5.769,5.769
165,267.576,6.692569476,2.5802,18.97129115,2.5802,47.33066667,3.4946,1009.226346,19.93552173,437.0370833,315.2325909,41.5777,-70.74611,600,0,32.13095,0,0,19.93552173,5.878,5.878,5.878
166,267.588,6.563684829,2.4962,19.24372083,2.4962,47.579225,3.4106,1009.239276,19.93683955,374.99975,316.2918159,41.5777,-70.74611,600,0,32.1382,0,0,19.93683955,5.962,5.962,5.962
167,267.6,6.547365155,2.4327,19.52941536,2.4327,46.89808333,3.3471,1009.200453,19.94349732,274.4991667,316.3974381,41.5777,-70.74611,600,0,32.14305,0,0,19.94349732,6.0255,6.0255,6.0255
168,267.612,6.813026012,2.3442,19.76109245,2.3442,45.71895833,3.2586,1009.250893,19.94928231,222.8866667,316.8720621,41.5777,-70.74611,600,0,32.14555,0,0,19.94928231,6.114,6.114,6.114
169,267.624,6.303000945,2.2607,19.84325352,2.2607,45.462675,3.1751,1009.376044,19.96155474,99.28055,316.8558593,41.5777,-70.74611,600,0,32.152,0,0,19.96155474,6.1975,6.1975,6.1975
170,267.636,5.932215015,2.1782,19.70147188,2.1782,45.298825,3.0926,1009.500434,20.00038372,86.606475,316.0528607,41.5777,-70.74611,600,0,32.15925,0,0,20.00038372,6.28,6.28,6.28
171,267.648,6.729346369,2.1342,19.59031328,2.1342,50.877625,3.0486,1009.508299,20.01265284,29.76468333,315.5184095,41.5777,-70.74611,600,0,32.15975,0,0,20.01265284,6.324,6.324,6.324
172,267.66,5.851966436,2.0847,19.54077813,2.0847,50.5715,2.9991,1009.59441,20.01687514,10.32622,315.9559589,41.5777,-70.74611,600,0,32.15895,0,0,20.01687514,6.3735,6.3735,6.3735
173,267.672,5.668069212,2.0507,19.34117865,2.0507,50.65789167,2.9651,1009.655831,20.01808237,-1.222965,314.6976534,41.5777,-70.74611,600,0,32.1584,0,0,20.01808237,6.4075,6.4075,6.4075
174,267.684,5.629975784,2.0247,19.24155104,2.0247,52.455425,2.9391,1009.702082,20.01069986,-2.410933333,314.0353717,41.5777,-70.74611,600,0,32.15865,0,0,20.01069986,6.4335,6.4335,6.4335
175,267.696,5.635643136,2.0067,19.03350495,2.0067,54.28973333,2.9211,1009.893965,20.00533236,-2.531310833,312.8048334,41.5777,-70.74611,600,0,32.15885,0,0,20.00533236,6.4515,6.4515,6.4515
176,267.708,5.897459268,1.9747,18.95597578,1.9747,53.80170833,2.8891,1010.081964,19.99684171,-2.50537,312.7769591,41.5777,-70.74611,600,0,32.1607,0,0,19.99684171,6.4835,6.4835,6.4835
177,267.72,5.707815859,2.0422,18.78918385,2.0422,59.2233,2.9566,1010.293077,19.98545342,-2.4383825,312.5569719,41.5777,-70.74611,600,0,32.16655,0,0,19.98545342,6.416,6.416,6.416
178,267.732,5.865152675,2.0252,18.71365521,2.0252,58.50934167,2.9396,1010.542107,19.97978922,-2.36883,312.4311389,41.5777,-70.74611,600,0,32.1664,0,0,19.97978922,6.433,6.433,6.433
179,267.744,5.872319128,2.0657,18.53849766,2.0657,58.93256047,2.9801,1010.743941,19.96699066,-2.375633862,311.3782635,41.5777,-70.74611,600,0,32.16695,0,0,19.96699066,6.3925,6.3925,6.3925
180,267.756,5.591343034,2.1562,18.49000651,2.1562,59.16738115,3.0706,1010.785976,19.97191631,-2.417940784,309.7028206,41.5777,-70.74611,600,0,32.1612,0,0,19.97191631,6.302,6.302,6.302
181,267.768,5.492416391,2.2372,18.50248385,2.2372,60.78206667,3.1516,1010.897797,19.95942435,-2.403605833,309.4330094,41.5777,-70.74611,600,0,32.1606,0,0,19.95942435,6.221,6.221,6.221
182,267.78,5.39629062,2.3132,18.38824036,2.3132,59.43750833,3.2276,1010.972235,19.94404588,-2.419045833,309.3127311,41.5777,-70.74611,600,0,32.1613,0,0,19.94404588,6.145,6.145,6.145
183,267.792,5.453136183,2.4162,18.10494583,2.4162,59.87193333,3.3306,1011.060278,19.91813327,-2.562725,309.4376103,41.5777,-70.74611,600,0,32.16235,0,0,19.91813327,6.042,6.042,6.042
184,267.804,4.910998749,2.5327,17.82061875,2.5327,61.45754167,3.4471,1011.105393,19.87578612,-2.5732425,309.3118333,41.5777,-70.74611,600,0,32.16275,0,0,19.87578612,5.9255,5.9255,5.9255
185,267.816,4.685773858,2.6707,17.73256328,2.6707,61.04001667,3.5851,1011.080685,19.83868914,-2.423020833,309.5038385,41.5777,-70.74611,600,0,32.157,0,0,19.83868914,5.7875,5.7875,5.7875
186,267.828,4.513419065,2.7402,17.81463229,2.7402,60.03623333,3.6546,1011.1046,19.81663847,-2.3545525,310.0356763,41.5777,-70.74611,600,0,32.1679,0,0,19.81663847,5.718,5.718,5.718
187,267.84,4.388863981,2.8602,17.88306094,2.8602,61.030025,3.7746,1011.086094,19.78568962,-2.443583333,310.5417504,41.5777,-70.74611,600,0,32.1705,0,0,19.78568962,5.598,5.598,5.598
188,267.852,3.437748079,2.9322,17.80150703,2.9322,60.79389167,3.8466,1011.029407,19.79044353,-2.59379,310.3643855,41.5777,-70.74611,600,0,32.15485,0,0,19.79044353,5.526,5.526,5.526
189,268,3.679980216,3.0342,17.80600182,3.0342,61.20026667,3.9486,1011.016415,19.78044484,-2.527669167,310.3788719,41.5777,-70.74611,600,0,32.14815,0,0,19.78044484,5.424,5.424,5.424
190,268.012,4.615825113,3.0697,17.841225,3.0697,62.6939,3.9841,1011.089554,19.77653959,-2.3511425,310.5585782,41.5777,-70.74611,600,0,32.14455,0,0,19.77653959,5.3885,5.3885,5.3885
191,268.024,4.757409999,3.1107,17.7091487,3.1107,62.46875833,4.0251,1011.085515,19.77121912,-2.449496667,310.5128866,41.5777,-70.74611,600,0,32.14485,0,0,19.77121912,5.3475,5.3475,5.3475
192,268.036,4.874820887,3.1417,17.70653776,3.1417,62.44999167,4.0561,1011.129002,19.74789421,-2.4290775,310.5536227,41.5777,-70.74611,600,0,32.1465,0,0,19.74789421,5.3165,5.3165,5.3165
193,268.048,4.260966798,3.1322,17.56866458,3.1322,63.51101667,4.0466,1011.022517,19.75296564,-2.4492075,310.1993575,41.5777,-70.74611,600,0,32.14585,0,0,19.75296564,5.326,5.326,5.326
194,268.06,3.919384523,3.0962,17.94857161,3.0962,61.52830833,4.0106,1010.914126,19.74419348,-2.284855833,311.2374444,41.5777,-70.74611,600,0,32.14485,0,0,19.74419348,5.362,5.362,5.362
195,268.072,4.642715969,3.0967,18.1052388,3.0967,60.96738333,4.0111,1010.905635,19.74269681,-2.38539,313.0138902,41.5777,-70.74611,600,0,32.14475,0,0,19.74269681,5.3615,5.3615,5.3615
196,268.084,4.70350785,3.0847,18.03090156,3.0847,59.45924103,3.9991,1010.783931,19.74107417,-2.374510425,314.488522,41.5777,-70.74611,600,0,32.1441,0,0,19.74107417,5.3735,5.3735,5.3735
197,268.096,4.397407062,3.0782,18.22967318,3.0782,61.0340784,3.9926,1010.635506,19.74016783,-2.25134779,315.3907301,41.5777,-70.74611,600,0,32.14485,0,0,19.74016783,5.38,5.38,5.38
198,268.108,4.401081989,3.0622,18.45336042,3.0622,57.40964167,3.9766,1010.460302,19.7359697,-2.2649175,317.1057355,41.5777,-70.74611,600,0,32.1434,0,0,19.7359697,5.396,5.396,5.396
199,268.12,3.798723529,3.0702,18.51872057,3.0702,60.9383,3.9846,1010.28312,19.72780226,-2.468066667,318.342682,41.5777,-70.74611,600,0,32.1432,0,0,19.72780226,5.388,5.388,5.388
200,268.132,3.479777473,3.0302,18.6066099,3.0302,67.10365,3.9446,1010.21932,19.71952147,-2.444725,318.7121422,41.5777,-70.74611,600,0,32.1436,0,0,19.71952147,5.428,5.428,5.428
201,268.144,3.537749594,2.9537,18.76633177,2.9537,68.65589167,3.8681,1010.1687,19.71590655,-2.368549167,320.3971112,41.5777,-70.74611,600,0,32.14425,0,0,19.71590655,5.5045,5.5045,5.5045
202,268.156,2.607017309,2.8922,18.58838438,2.8922,69.45843333,3.8066,1009.95998,19.70414771,-2.767064167,320.0077104,41.5777,-70.74611,600,0,32.14555,0,0,19.70414771,5.566,5.566,5.566
203,268.168,,2.7952,18.63673646,2.7952,70.49385,3.7096,1009.757698,19.71176909,-3.013595,319.8010067,41.5777,-70.74611,600,0,32.14915,0,0,19.71176909,5.663,5.663,5.663
204,268.18,2.03347443,2.6967,18.90999167,2.6967,69.81164167,3.6111,1009.603792,19.71981384,-2.450116667,321.8167783,41.5777,-70.74611,600,0,32.1487,0,0,19.71981384,5.7615,5.7615,5.7615
205,268.192,3.30494889,2.5332,19.29219141,2.5332,67.93159167,3.4476,1009.470327,19.70748728,-1.8192925,328.9296348,41.5777,-70.74611,600,0,32.1574,0,0,19.70748728,5.925,5.925,5.925
206,268.204,5.282382954,2.3987,19.56553672,2.3987,64.20266667,3.3131,1009.43452,19.71047843,-1.57762,343.8740049,41.5777,-70.74611,600,0,32.1718,0,0,19.71047843,6.0595,6.0595,6.0595
207,268.216,5.519765067,2.2297,19.63969089,2.2297,66.45349167,3.1441,1009.529435,19.75395226,-0.9521483333,366.6832116,41.5777,-70.74611,600,0,32.16395,0,0,19.75395226,6.2285,6.2285,6.2285
208,268.228,4.746976837,2.1067,19.56566797,2.1067,69.126025,3.0211,1009.420461,19.79417241,5.572791667,346.7601226,41.5777,-70.74611,600,0,32.16615,0,0,19.79417241,6.3515,6.3515,6.3515
209,268.24,4.330854523,1.9902,19.39619661,1.9902,72.817125,2.9046,1009.414174,19.81273218,26.43380833,357.024203,41.5777,-70.74611,600,0,32.1659,0,0,19.81273218,6.468,6.468,6.468
210,268.252,4.999993049,1.8727,19.62615547,1.8727,71.1851,2.7871,1009.372514,19.82682049,38.98695,369.0543651,41.5777,-70.74611,600,0,32.16545,0,0,19.82682049,6.5855,6.5855,6.5855
211,268.264,6.284454969,1.7987,19.79187214,1.7987,69.08298333,2.7131,1009.288359,19.84355438,58.22973333,363.051634,41.5777,-70.74611,600,0,32.1595,0,0,19.84355438,6.6595,6.6595,6.6595
212,268.276,6.849262005,1.7492,19.86558828,1.7492,65.500375,2.6636,1009.124377,19.85085358,74.05830833,381.2631927,41.5777,-70.74611,600,0,32.1592,0,0,19.85085358,6.709,6.709,6.709
213,268.288,6.821210917,1.7377,19.84112943,1.7377,63.146125,2.6521,1009.081906,19.85226083,106.066,374.8093828,41.5777,-70.74611,600,0,32.15865,0,0,19.85226083,6.7205,6.7205,6.7205
214,268.3,6.604521899,1.7322,19.85107734,1.7322,65.09271059,2.6466,1009.209977,19.85669091,194.7947456,359.6996972,41.5777,-70.74611,600,0,32.159,0,0,19.85669091,6.726,6.726,6.726
215,268.312,7.206739881,1.7482,19.70629401,1.7482,71.46849167,2.6626,1009.214021,19.85762091,211.06625,371.1051155,41.5777,-70.74611,600,0,32.1594,0,0,19.85762091,6.71,6.71,6.71
216,268.324,6.925225974,1.8127,19.73064557,1.8127,70.29920833,2.7271,1009.054475,19.86027011,424.3341667,358.9177106,41.5777,-70.74611,600,0,32.1593,0,0,19.86027011,6.6455,6.6455,6.6455
217,268.336,6.578601391,1.8672,19.63793906,1.8672,73.64916667,2.7816,1009.086432,19.86016124,333.619,356.5547283,41.5777,-70.74611,600,0,32.1602,0,0,19.86016124,6.591,6.591,6.591
218,268.348,5.743996728,1.9462,19.44840651,1.9462,75.06778333,2.8606,1009.147051,19.86093332,408.0729167,347.1738014,41.5777,-70.74611,600,0,32.1608,0,0,19.86093332,6.512,6.512,6.512
219,268.36,7.564323416,2.0712,19.77099661,2.0712,57.93386667,2.9856,1009.01758,19.85474598,306.9128333,368.6722528,41.5777,-70.74611,600,0,32.1616,0,0,19.85474598,6.387,6.387,6.387
220,268.372,7.077732489,2.2012,19.87326276,2.2012,59.51679167,3.1156,1008.775387,19.83872688,237.609,376.1734465,41.5777,-70.74611,600,0,32.16425,0,0,19.83872688,6.257,6.257,6.257
221,268.384,7.002507808,2.3177,19.97802031,2.3177,63.40875833,3.2321,1008.505954,19.81997078,299.3790833,376.2688639,41.5777,-70.74611,600,0,32.1684,0,0,19.81997078,6.1405,6.1405,6.1405
222,268.396,7.369641477,2.3687,20.1156849,2.3687,67.57150833,3.2831,1008.292489,19.78998597,172.4914167,382.4751487,41.5777,-70.74611,600,0,32.17015,0,0,19.78998597,6.0895,6.0895,6.0895
223,268.408,7.792620652,2.4832,20.21151016,2.4832,65.6805,3.3976,1008.086298,19.76659207,239.1186667,382.4975494,41.5777,-70.74611,600,0,32.17175,0,0,19.76659207,5.975,5.975,5.975
224,268.42,8.529788549,2.5897,20.25143177,2.5897,61.59288333,3.5041,1008.049211,19.75228526,436.16525,377.9357494,41.5777,-70.74611,600,0,32.1736,0,0,19.75228526,5.8685,5.8685,5.8685
225,268.432,8.51118038,2.6417,20.2475737,2.6417,61.56715833,3.5561,1007.979804,19.72983801,407.6420833,367.1325952,41.5777,-70.74611,600,0,32.17595,0,0,19.72983801,5.8165,5.8165,5.8165
226,268.444,8.357886903,2.7697,20.30344531,2.7697,65.12698333,3.6841,1007.867861,19.71440245,421.5575,369.5473142,41.5777,-70.74611,600,0,32.18,0,0,19.71440245,5.6885,5.6885,5.6885
227,268.456,8.433988621,2.7722,20.37237344,2.7722,67.27699167,3.6866,1007.662546,19.71031599,475.6895833,376.9719688,41.5777,-70.74611,600,0,32.18115,0,0,19.71031599,5.686,5.686,5.686
228,268.468,7.962755422,2.8197,20.44381927,2.8197,67.3265,3.7341,1007.502567,19.72297645,451.5750833,373.2622374,41.5777,-70.74611,600,0,32.1824,0,0,19.72297645,5.6385,5.6385,5.6385
229,268.48,7.115268435,2.8342,20.53606094,2.8342,69.77441667,3.7486,1007.185327,19.7295459,393.9905,378.8027228,41.5777,-70.74611,600,0,32.1825,0,0,19.7295459,5.624,5.624,5.624
230,268.492,6.896624548,2.8342,20.58130469,2.8342,70.76235,3.7486,1006.895756,19.73385106,302.44775,383.1313462,41.5777,-70.74611,600,0,32.1811,0,0,19.73385106,5.624,5.624,5.624
231,268.504,6.45901735,2.8022,20.62868125,2.8022,73.1083653,3.7166,1006.629745,19.73846538,387.9329441,370.2547473,41.5777,-70.74611,600,0,32.1803,0,0,19.73846538,5.656,5.656,5.656
232,268.516,6.351987328,2.7357,20.63474792,2.7357,74.46527106,3.6501,1006.391474,19.75745537,582.0085905,371.6573361,41.5777,-70.74611,600,0,32.18065,0,0,19.75745537,5.7225,5.7225,5.7225
233,268.528,6.072450229,2.6802,20.81070859,2.6802,75.93990833,3.5946,1006.311903,19.76811061,217.7630833,390.0404336,41.5777,-70.74611,600,0,32.18315,0,0,19.76811061,5.778,5.778,5.778
234,268.54,6.339265366,2.6582,20.87452318,2.6582,76.371625,3.5726,1006.11167,19.77107443,222.9045833,379.8044075,41.5777,-70.74611,600,0,32.1831,0,0,19.77107443,5.8,5.8,5.8
235,268.552,7.227417168,2.6057,20.90006953,2.6057,76.54740833,3.5201,1005.782264,19.77784126,194.1898333,378.8174726,41.5777,-70.74611,600,0,32.18275,0,0,19.77784126,5.8525,5.8525,5.8525
236,268.564,7.007057768,2.6022,20.89826224,2.6022,77.94449167,3.5166,1005.415724,19.77928002,103.3319167,381.7958329,41.5777,-70.74611,600,0,32.1812,0,0,19.77928002,5.856,5.856,5.856
237,268.576,7.435766249,2.5392,21.01474219,2.5392,79.02153333,3.4536,1005.31389,19.78372831,179.4276667,380.9991456,41.5777,-70.74611,600,0,32.1804,0,0,19.78372831,5.919,5.919,5.919
238,268.588,7.419018286,2.4947,21.11344375,2.4947,79.64091667,3.4091,1005.025941,19.79042746,225.6061667,370.7883124,41.5777,-70.74611,600,0,32.17925,0,0,19.79042746,5.9635,5.9635,5.9635
239,268.6,7.596408269,2.4032,21.21959193,2.4032,78.711475,3.3176,1004.990332,19.80021658,269.6386667,366.8275018,41.5777,-70.74611,600,0,32.17805,0,0,19.80021658,6.055,6.055,6.055
240,268.612,7.665469851,2.3092,21.3456763,2.3092,78.10945,3.2236,1004.856575,19.81171874,111.6131667,368.6895342,41.5777,-70.74611,600,0,32.17675,0,0,19.81171874,6.149,6.149,6.149
241,268.624,7.326725713,2.1992,21.40632969,2.1992,79.923525,3.1136,1004.70318,19.8432728,75.20985833,361.0735825,41.5777,-70.74611,600,0,32.17465,0,0,19.8432728,6.259,6.259,6.259
242,268.636,7.673578426,2.0957,21.4798526,2.0957,80.625175,3.0101,1004.587899,19.85846058,38.87075,360.9263661,41.5777,-70.74611,600,0,32.1721,0,0,19.85846058,6.3625,6.3625,6.3625
243,268.648,7.382595229,1.9722,21.42163646,1.9722,81.439375,2.8866,1004.504755,19.86770889,18.36310667,372.1447772,41.5777,-70.74611,600,0,32.1702,0,0,19.86770889,6.486,6.486,6.486
244,268.66,7.90069977,1.8672,21.22935026,1.8672,84.40758333,2.7816,1004.430928,19.870229,3.635688333,368.9086025,41.5777,-70.74611,600,0,32.16835,0,0,19.870229,6.591,6.591,6.591
245,268.672,8.022867357,1.7697,21.18020547,1.7697,85.04791667,2.6841,1004.197722,19.86782077,-0.7018858333,358.5676639,41.5777,-70.74611,600,0,32.16795,0,0,19.86782077,6.6885,6.6885,6.6885
